37;35
3;3
12;11
12;11
2;1
4;4
2;2
21;21
1;1
4;3
2;1
16;14
7;7
6;6
2;1
1;1
48;48
3;2
1;1
3;2
2;1
1;1
2;2
4;3
1;1
8;7
3;2
6;6
1;1
2;2
12;10
3;3
4;4
1;1
2;1
2;1
2;1
2;1
3;2
4;4
3;2
3;3
3;3
23;22
1;1
4;4
8;7
5;5
1;1
2;1
2;1
1;1
4;4
2;2
2;2
3;3
3;3
2;1
20;18
4;4
6;6
2;2
5;4
1;1
5;5
2;1
2;2
1;1
8;7
2;2
3;3
3;3
1;1
1;1
1;0
3;3
3;2
2;1
1;1
3;3
6;5
2;1
10;8
3;3
1;1
2;1
11;11
3;2
1;1
1;1
1;1
4;4
2;2
1;1
1;1
3;3
1;1
1;1
1;1
1;1
2;1
3;2
2;0
6;5
4;3
15;15
1;1
2;1
2;2
1;1
2;1
1;1
1;1
2;2
1;1
2;1
2;2
2;2
12;12
2;1
5;5
29;28
2;2
4;3
6;6
2;2
2;2
6;6
7;5
8;8
8;7
1;1
1;1
1;1
3;2
7;7
3;3
2;2
1;1
1;1
12;12
1;1
2;1
1;1
2;2
1;1
1;1
1;0
10;10
1;1
1;1
2;1
4;4
1;1
1;1
1;1
2;1
4;4
2;1
2;1
2;2
2;2
1;0
6;5
1;1
3;3
5;4
6;6
1;1
1;1
5;5
3;3
9;9
2;2
5;5
3;2
9;9
2;1
6;5
16;16
1;1
1;1
1;1
2;1
1;1
4;3
19;19
4;4
2;1
2;1
4;3
8;7
21;21
1;1
1;1
5;5
2;1
2;2
6;5
11;11
6;5
3;3
3;3
1;1
7;6
3;2
1;1
1;1
7;6
1;1
1;1
1;1
2;1
8;8
3;2
1;1
3;3
1;1
1;1
1;1
3;3
5;5
1;1
7;6
6;6
1;1
1;1
1;1
2;2
1;0
6;4
1;1
2;2
2;2
2;0
5;4
1;1
13;12
1;0
27;27
4;2
5;4
3;3
5;5
1;1
6;4
2;2
3;2
3;3
3;2
2;0
5;5
3;3
1;1
1;1
6;6
2;0
6;6
