2;1
2;1
2;2
2;1
7;5
4;4
1;1
1;1
2;1
1;1
1;1
2;1
1;1
1;1
8;7
2;1
4;4
1;1
3;3
1;1
10;10
5;5
2;1
1;1
14;13
3;3
4;2
2;1
2;1
4;3
2;2
5;4
1;1
2;2
1;1
1;1
6;5
2;1
4;4
12;11
1;1
3;3
18;18
3;2
10;10
3;3
2;1
1;1
9;7
18;17
4;3
1;1
2;1
5;5
3;1
3;1
5;2
2;1
1;1
11;10
2;1
3;2
5;5
1;0
5;5
2;1
1;1
2;1
1;1
8;5
2;1
2;1
3;2
1;1
2;1
1;1
1;1
3;3
8;8
2;1
2;2
2;2
2;2
2;2
3;1
2;1
1;1
2;1
7;6
9;9
1;1
21;21
27;24
3;3
12;5
16;10
22;21
9;8
4;3
10;9
1;0
2;0
8;2
5;1
2;1
2;1
2;1
1;1
6;5
5;0
1;0
1;1
1;0
1;1
6;1
1;1
1;1
2;1
4;3
2;1
2;1
9;8
5;4
3;2
4;3
2;2
12;6
1;1
3;3
5;3
2;1
3;2
11;5
2;1
1;1
6;6
16;10
1;0
2;1
2;2
2;1
3;3
6;6
1;1
1;1
2;1
9;9
25;23
5;4
1;1
3;3
2;1
17;17
35;34
2;1
6;6
12;12
1;1
2;1
9;7
1;1
2;1
2;1
8;1
2;1
1;1
3;1
7;5
2;1
1;1
3;2
7;6
13;12
21;21
3;2
4;3
2;1
8;7
1;1
1;1
2;2
6;6
10;10
15;15
4;4
2;1
2;2
7;7
6;5
8;7
2;1
7;5
1;1
2;2
6;6
2;2
5;4
1;1
2;1
2;1
4;2
2;2
11;9
2;1
1;1
2;2
2;1
7;7
8;7
1;1
2;2
5;5
2;1
12;2
1;1
2;1
11;10
12;11
5;5
17;17
3;2
6;5
14;12
1;1
19;18
4;4
9;8
13;2
5;4
5;3
3;1
4;3
1;1
14;13
1;1
10;9
3;2
9;9
1;1
2;1
4;4
2;2
3;3
1;1
14;14
2;2
2;2
9;8
2;1
5;4
1;1
1;1
8;8
29;26
2;1
2;1
3;2
9;1
1;1
5;1
2;1
1;1
5;4
14;13
2;1
2;1
4;2
2;2
8;7
6;6
15;14
10;9
2;1
4;4
10;7
4;4
2;2
11;7
3;2
5;5
2;1
2;1
7;7
5;4
3;1
9;8
3;3
17;17
1;1
3;3
3;1
7;7
3;2
10;1
3;1
2;1
5;3
10;9
8;7
3;2
2;1
7;6
10;9
13;12
11;6
2;1
1;1
3;3
2;1
2;2
1;1
9;9
18;18
9;8
2;1
18;18
18;18
34;29
4;1
2;1
2;2
1;1
1;1
9;9
3;1
2;1
2;1
2;2
3;2
3;2
1;1
4;4
6;6
1;1
7;4
3;3
1;1
6;5
8;8
6;5
11;11
13;12
3;2
9;5
6;2
1;1
1;0
4;3
2;1
2;2
1;0
1;1
2;1
3;3
2;1
2;2
1;1
9;9
1;1
5;1
1;1
6;5
18;18
1;1
1;1
10;10
1;1
2;2
2;1
6;6
3;3
12;12
1;1
3;2
7;5
2;1
8;7
4;1
3;3
8;7
7;3
1;0
4;3
3;3
2;1
1;1
17;16
2;1
2;1
1;0
2;2
1;1
2;1
17;16
2;1
13;13
2;1
4;4
5;2
2;1
2;1
27;26
2;2
32;30
1;1
2;2
5;4
3;2
5;5
2;1
3;2
3;3
5;1
4;1
3;2
2;1
3;1
2;1
2;2
2;1
2;1
1;1
3;1
2;1
25;25
2;2
5;4
3;3
2;2
6;1
7;6
2;1
8;7
1;1
8;7
3;3
3;3
1;1
9;8
5;4
3;1
2;2
2;1
16;15
2;1
2;1
8;7
2;1
5;5
5;1
9;0
9;7
5;4
4;1
1;1
2;2
1;1
1;1
2;1
8;7
13;12
2;1
8;8
15;10
4;3
3;1
1;1
11;10
3;2
1;1
11;8
2;1
1;1
2;2
1;1
2;1
8;7
2;1
3;2
1;1
10;6
6;3
1;0
8;8
2;2
11;10
22;22
5;5
11;10
11;11
20;2
2;2
1;1
4;3
1;1
2;1
1;0
7;7
2;1
2;1
4;3
3;3
3;1
2;1
2;1
5;4
2;1
2;1
2;1
4;4
1;0
14;13
4;2
2;1
14;12
2;1
4;4
2;1
1;1
1;1
9;3
2;1
9;8
2;1
14;10
2;1
3;2
7;5
2;2
1;1
7;7
3;2
14;2
3;3
13;11
1;1
3;1
2;2
1;1
2;1
5;4
2;1
5;2
5;3
6;5
6;2
2;1
6;6
6;4
4;3
2;0
1;0
5;2
2;1
4;2
3;1
11;10
4;3
5;4
4;3
15;14
1;0
28;28
20;19
2;0
6;6
13;12
2;2
2;1
12;12
2;2
8;5
2;2
1;1
2;1
3;2
2;1
6;5
2;1
2;1
4;2
19;18
2;1
4;1
6;6
2;1
4;3
2;1
2;1
16;15
5;3
8;1
7;7
7;5
5;4
7;7
19;18
9;8
3;2
10;9
2;2
12;8
1;1
2;1
14;8
3;1
2;1
2;1
21;21
2;1
2;1
8;6
4;3
2;1
3;2
3;2
2;1
2;1
4;4
2;1
6;5
1;1
1;1
1;1
3;2
1;1
3;3
2;1
1;1
5;4
1;1
5;5
1;1
3;2
1;0
13;13
2;1
1;1
3;2
1;1
2;1
